"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US12127000046","222-20-Voting District (000046), Volusia County, Florida","1433","1279","1191","19","7","18","1","43","154","146","9","33","5","0","84","1","0","0","9","0","0","0","0","4","1","5","1","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000047","222-20-Voting District (000047), Volusia County, Florida","9","6","5","1","0","0","0","0","3","3","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000048","222-20-Voting District (000048), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000049","224-20-Voting District (000049), Volusia County, Florida","3409","3124","2040","847","16","20","0","201","285","275","32","54","19","0","147","5","0","0","18","0","0","0","0","0","0","7","2","0","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12127000050","220-20-Voting District, Volusia County, Florida","28","19","11","7","1","0","0","0","9","9","3","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000051","224-20-Voting District (000051), Volusia County, Florida","64","50","38","5","0","0","0","7","14","14","1","3","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000052","301-20-Voting District, Volusia County, Florida","1102","1021","964","18","3","10","2","24","81","77","10","17","2","0","45","0","0","0","2","0","0","1","0","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000053","308-Voting District (000053), Volusia County, Florida","227","209","190","11","3","0","0","5","18","14","0","6","0","0","8","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000054","308-Voting District (000054), Volusia County, Florida","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000055","308-Voting District (000055), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000056","308-Voting District (000056), Volusia County, Florida","2509","2214","1883","133","10","27","0","161","295","283","20","38","17","1","196","1","3","0","3","0","0","1","0","1","2","9","0","0","1","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12127000057","308-Voting District (000057), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000058","308-Voting District (000058), Volusia County, Florida","900","790","620","55","0","25","0","90","110","107","4","33","2","0","63","1","0","0","2","0","0","0","0","1","1","3","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000059","308-Voting District (000059), Volusia County, Florida","1339","1149","880","84","22","28","0","135","190","174","14","9","2","3","135","1","0","1","7","0","0","0","0","2","0","14","0","1","1","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000060","308-Voting District (000060), Volusia County, Florida","358","289","235","20","0","8","0","26","69","65","5","5","1","0","50","0","2","0","1","0","0","0","0","0","1","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000061","308-Voting District (000061), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000062","308-Voting District (000062), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000063","308-Voting District (000063), Volusia County, Florida","104","98","87","0","0","0","0","11","6","6","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000064","308-Voting District (000064), Volusia County, Florida","9","8","6","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000065","308-Voting District (000065), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000066","308-Voting District (000066), Volusia County, Florida","103","84","67","8","3","0","0","6","19","15","0","6","0","1","8","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000067","308-Voting District (000067), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000069","308-Voting District (000069), Volusia County, Florida","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000070","303-20-Voting District, Volusia County, Florida","4908","4512","3946","208","15","71","4","268","396","368","12","55","14","1","276","0","0","0","4","0","0","3","0","2","1","26","11","1","0","4","1","0","7","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"7000000US12127000071","304-20-Voting District, Volusia County, Florida","3678","3204","2586","293","7","148","1","169","474","463","29","46","32","0","332","3","3","0","17","1","0","0","0","0","0","8","3","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000072","305-Voting District, Volusia County, Florida","6833","6049","5172","371","21","156","7","322","784","749","55","109","34","4","514","5","3","0","19","0","0","0","3","1","2","30","8","7","0","5","2","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","5","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000073","307-20-Voting District, Volusia County, Florida","5995","5367","4763","226","17","86","2","273","628","594","48","91","42","7","379","1","2","0","10","1","0","2","2","5","4","29","5","3","0","8","6","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000074","308-20-Voting District, Volusia County, Florida","5258","4613","3994","271","18","53","4","273","645","610","47","115","30","3","385","5","0","0","23","1","0","1","0","0","0","32","11","0","0","10","4","0","3","2","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000075","309-20-Voting District, Volusia County, Florida","6805","5729","4127","800","24","175","0","603","1076","1027","86","86","33","2","757","10","8","0","34","0","0","3","1","3","4","38","7","7","1","14","0","0","1","4","3","0","0","0","1","0","0","0","0","0","0","0","11","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000076","306-20-Voting District, Volusia County, Florida","5754","5234","4716","214","22","120","1","161","520","503","39","80","24","1","333","3","2","0","17","0","0","3","0","0","1","15","2","3","0","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000077","401-20-Voting District (000077), Volusia County, Florida","4063","3241","2167","429","14","88","0","543","822","780","57","35","13","0","634","3","10","0","18","0","0","4","0","4","2","28","5","0","0","12","0","0","8","0","2","0","0","0","0","1","0","0","0","0","0","0","11","0","0","9","0","0","0","1","0","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"7000000US12127000078","401-20-Voting District (000078), Volusia County, Florida","3603","2873","2077","336","23","48","0","389","730","700","29","43","14","0","564","1","1","0","33","0","0","9","0","5","1","30","4","2","0","15","1","0","5","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000079","403-Voting District, Volusia County, Florida","6241","5108","3457","815","42","77","6","711","1133","1077","72","80","25","2","810","5","11","0","65","0","0","2","0","4","1","42","16","5","0","14","1","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","14","0","0","11","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000080","412-20-Voting District (000080), Volusia County, Florida","4035","3752","3548","98","16","18","1","71","283","269","13","98","13","3","126","2","2","0","8","0","0","4","0","0","0","13","5","1","0","1","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000081","405-20-Voting District, Volusia County, Florida","6000","4840","3008","908","20","52","8","844","1160","1107","80","60","19","5","859","2","7","2","66","0","0","0","0","6","1","35","11","1","0","14","3","0","1","0","2","0","0","2","0","0","1","0","0","0","0","0","18","1","0","14","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000082","406-20Voting District, Volusia County, Florida","4408","3565","2536","412","31","66","3","517","843","813","67","62","38","3","565","9","0","1","45","1","0","13","0","4","5","27","6","0","0","8","1","1","4","0","1","0","0","0","4","2","0","0","0","0","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000083","407-20-Voting District, Volusia County, Florida","5676","4492","2960","555","39","79","5","854","1184","1101","55","92","35","8","840","3","1","0","50","0","0","8","0","3","6","63","19","1","1","19","3","0","16","2","0","0","0","0","2","0","0","0","0","0","0","0","20","0","0","17","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000084","414-20-Voting District (000084), Volusia County, Florida","3989","3199","2044","539","25","41","3","547","790","762","42","56","23","0","580","0","4","3","48","0","0","2","1","3","0","28","3","3","1","7","0","0","11","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000085","410-20-Voting District, Volusia County, Florida","4969","4025","2626","681","16","52","1","649","944","918","65","73","24","0","669","11","2","0","55","0","0","8","3","6","2","24","4","0","1","11","0","0","5","1","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000086","411-20-Voting District, Volusia County, Florida","5203","4222","3020","557","30","57","5","553","981","915","62","75","32","5","681","7","4","0","42","0","0","2","2","1","2","46","10","0","1","11","0","0","10","1","3","0","0","0","10","0","0","0","0","0","0","0","20","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000087","413-Voting District, Volusia County, Florida","4892","3991","2827","548","36","77","4","499","901","840","59","75","19","0","635","8","1","2","35","0","0","0","1","0","5","35","4","4","1","25","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","23","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000088","414-20-Voting District (000088), Volusia County, Florida","3604","2992","2203","393","16","47","1","332","612","575","37","38","9","0","447","11","0","4","23","0","0","0","0","4","2","33","5","0","0","12","0","0","9","0","2","0","0","0","5","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12127000089","416-20-Voting District, Volusia County, Florida","4528","3632","2362","479","24","107","3","657","896","827","60","56","17","1","612","9","2","0","56","0","0","4","2","7","1","44","10","2","0","16","0","1","12","0","2","0","0","0","1","0","0","0","0","0","0","0","24","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
